song_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
3633,240000,0,0,0,0,5,0,-3,1,0,105,4,0,68
2816,127200,0,0,0,0,9,0,-7,1,0,99,4,0,82
7868,192172,0,0,0,0,5,0,-4,0,0,147,4,0,91
3131,145603,0,0,0,0,1,0,-6,0,0,112,4,0,91
7358,189535,0,0,0,0,6,0,-3,0,0,135,4,0,65
106,181538,0,0,0,0,5,0,-4,0,0,149,4,0,72
7671,230408,0,0,0,0,10,0,-7,0,0,75,4,0,79
11672,163400,0,0,0,0,1,0,-9,1,0,142,4,0,66
9388,194935,0,0,0,0,11,0,-5,1,0,105,4,0,88
3157,134027,0,0,0,0,1,0,-6,1,0,150,4,0,55
7631,255378,0,0,0,0,7,0,-6,0,0,124,4,0,84
289,264853,0,0,0,0,2,0,-6,1,0,160,4,0,78
5533,217933,0,0,0,0,8,0,-9,1,0,181,4,0,70
10000,214159,0,0,0,0,8,0,-7,1,0,98,4,0,76
99,163954,0,0,0,0,2,0,-4,1,0,100,4,0,77
956,190466,0,0,0,0,10,0,-4,0,0,164,4,0,78
3987,162053,0,0,0,0,2,0,-5,0,0,119,4,0,81
6916,195546,0,0,0,0,6,0,-5,0,0,147,4,0,75
6057,172440,0,0,0,0,11,0,-6,0,0,142,4,0,76
104,158796,0,0,0,0,0,0,-4,0,0,133,4,0,72
1299,225893,0,0,0,0,1,0,-6,1,0,141,4,0,82
4630,117995,0,0,0,0,1,0,-4,0,0,147,4,0,69
9132,172800,0,0,0,0,9,0,-8,1,0,100,4,0,87
9375,270714,0,0,0,0,8,0,-3,1,0,150,4,0,91
8991,123120,0,0,0,0,9,0,-9,1,0,125,4,0,64
2605,165123,0,0,0,0,4,0,-6,0,0,100,4,0,72
3152,210545,0,0,0,0,8,0,-4,1,0,147,4,0,75
7666,202962,0,0,0,0,9,0,-6,1,0,161,4,0,84
7646,161013,0,0,0,0,1,0,-6,1,0,139,4,0,83
6463,174320,0,0,0,0,1,0,-4,1,0,136,4,0,69
12638,142273,0,0,0,0,5,0,-9,0,0,119,4,0,42
5958,177651,0,0,0,0,10,0,-5,1,0,130,4,0,76
11914,176630,0,0,0,0,2,0,-6,1,0,144,4,0,75
1284,159880,0,0,0,0,0,0,-3,1,0,160,4,0,70
7257,215838,0,0,0,0,1,0,-4,1,0,126,4,0,76
7327,205146,0,0,0,0,4,0,-8,0,0,85,4,0,61
9777,196613,0,0,0,0,10,0,-12,1,0,127,4,0,62
8688,332300,0,0,0,0,1,0,-4,0,0,173,4,0,35
11916,214693,0,0,0,0,1,0,-2,1,0,126,4,0,35
8638,269813,0,0,0,0,9,0,-5,1,0,147,4,0,72
11768,198087,0,0,0,0,1,0,-6,1,0,104,4,0,72
12980,151053,0,0,0,0,7,0,-9,0,0,96,4,0,68
8361,172893,0,0,0,0,1,0,-7,1,0,100,4,0,39
7642,211013,0,0,0,0,11,0,-4,0,0,119,4,0,66
8775,193575,0,0,0,0,7,0,-7,0,0,149,4,0,78
508,169186,0,0,0,0,1,0,-5,1,0,140,4,0,73
6046,199680,0,0,0,0,8,0,-6,1,0,124,4,0,78
3955,195590,0,0,0,0,1,0,-7,0,0,140,4,0,83
129,240682,0,0,0,0,1,0,-6,1,0,139,4,0,72
3165,175774,0,0,0,0,1,0,-9,0,0,142,4,0,81
7757,210925,0,0,0,0,8,0,-6,1,0,93,4,0,68
7969,165000,0,0,0,0,11,0,-7,1,0,79,4,0,91
5437,148252,0,0,0,0,7,0,-7,1,0,120,4,0,64
11972,276147,0,0,0,0,2,0,-5,1,0,145,4,0,86
6610,181263,0,0,0,0,10,0,-7,1,0,140,4,0,89
12566,175213,0,0,0,0,8,0,-4,1,0,150,4,0,72
4082,129733,0,0,0,0,1,0,-6,1,0,148,4,0,78
3166,174232,0,0,0,0,5,0,-3,1,0,97,4,0,60
10746,199960,0,0,0,0,5,0,-6,0,0,100,4,0,73
1468,196760,0,0,0,0,10,0,-7,0,0,129,4,0,52
489,145506,0,0,0,0,11,0,-6,0,0,122,4,0,84
4294,198960,0,0,0,0,7,0,-9,1,0,77,4,0,61
82,213080,0,0,0,0,4,0,-5,0,0,162,4,0,81
3470,181714,0,0,0,0,11,0,-7,1,0,139,4,0,83
2015,195053,0,0,0,0,5,0,-3,0,0,162,4,0,84
12643,188773,0,0,0,0,1,0,-3,0,0,173,4,0,81
2181,200234,0,0,0,0,10,0,-6,0,0,160,4,0,28
10355,190288,0,0,0,0,2,0,-5,1,0,181,4,0,83
4468,256341,0,0,0,0,4,0,-5,0,0,100,4,0,31
1294,221826,0,0,0,0,1,0,-9,1,0,130,4,0,77
1317,226506,0,0,0,0,7,0,-5,0,0,60,4,0,70
8216,203786,0,0,0,0,5,0,-10,0,0,113,4,0,78
7300,232000,0,0,0,0,1,0,-5,1,0,171,4,0,70
10530,200013,0,0,0,0,11,0,-4,1,0,127,4,0,37
9320,229866,0,0,0,0,1,0,-6,0,0,100,4,0,66
2817,201000,0,0,0,0,11,0,-4,0,0,84,4,0,55
6810,231400,0,0,0,0,10,0,-5,0,0,128,4,0,78
1875,206413,0,0,0,0,8,0,-5,0,0,94,4,0,64
7075,192213,0,0,0,0,8,0,-4,0,0,99,4,0,72
6023,326186,0,0,0,0,8,0,-4,1,0,155,4,0,68
12663,273133,0,0,0,0,5,0,-5,0,0,130,5,0,70
1754,227960,0,0,0,0,1,0,-8,1,0,80,4,0,78
9993,212360,0,0,0,0,5,0,-5,0,0,118,4,0,73
1133,312986,0,0,0,0,0,0,-4,0,0,130,4,0,65
5380,265333,0,0,0,0,8,0,-10,1,0,145,4,0,68
3059,212106,0,0,0,0,11,0,-4,0,0,66,4,0,69
1141,225373,0,0,0,0,1,0,-6,0,0,130,4,0,77
12231,221253,0,0,0,0,11,0,-5,1,0,144,4,0,63
6338,256733,0,0,0,0,7,0,-8,0,0,94,4,0,80
8222,235520,0,0,0,0,11,0,-4,0,0,125,4,0,67
2316,260666,0,0,0,0,8,0,-7,1,0,115,4,0,58
1559,242013,0,0,0,0,1,0,-5,1,0,74,4,0,69
10718,212500,0,0,0,0,1,0,-4,0,0,95,4,0,98
6855,210367,0,0,0,0,6,0,-6,0,0,97,4,0,94
12826,225199,0,0,0,0,8,0,-7,0,0,98,4,0,91
4559,214289,0,0,0,0,5,0,-2,1,0,100,4,0,100
9698,215733,0,0,0,0,7,0,-6,1,0,95,4,0,87
10510,158053,0,0,0,0,2,0,-5,1,0,89,4,0,66
1238,229320,0,0,0,0,0,0,-10,0,0,98,4,0,44
12485,201660,0,0,0,0,6,0,-7,1,0,136,4,0,92
8753,213309,0,0,0,0,11,0,-5,1,0,123,4,0,98
5201,127946,0,0,0,0,2,0,-8,1,0,104,4,0,99
3224,173799,0,0,0,0,6,0,-7,0,0,89,4,0,98
5536,184560,0,0,0,0,6,0,-5,1,0,125,4,0,97
3645,196400,0,0,0,0,4,0,-6,0,0,120,4,0,97
9365,312820,0,0,0,0,8,0,-3,1,0,155,4,0,97
3787,141586,0,0,0,0,7,0,-7,1,0,166,4,0,0
4229,235545,0,0,0,0,0,0,-6,1,0,124,4,0,88
6819,239835,0,0,0,0,6,0,-7,0,0,83,4,0,97
13018,199931,0,0,0,0,1,0,-14,0,0,124,3,0,78
10500,189493,0,0,0,0,7,0,-6,0,0,90,4,0,41
5533,217925,0,0,0,0,1,0,-5,1,0,91,4,0,98
6015,189173,0,0,0,0,8,0,-4,1,0,99,4,0,0
3132,145542,0,0,0,0,1,0,-6,0,0,112,4,0,85
9361,166605,0,0,0,0,8,0,-4,1,0,75,4,0,96
7322,183906,0,0,0,0,4,0,-5,1,0,146,4,0,87
1096,196373,0,0,0,0,11,0,-6,1,0,126,4,0,96
7378,135090,0,0,0,0,9,0,-5,0,0,128,4,0,96
1249,231266,0,0,0,0,10,0,-5,1,0,145,4,0,95
11803,176133,0,0,0,0,6,0,-4,1,0,93,4,0,86
865,217822,0,0,0,0,0,0,-3,1,0,102,4,0,95
6348,190000,0,0,0,0,10,0,-3,1,0,94,4,0,90
3360,238173,0,0,0,0,0,0,-6,1,0,118,4,0,94
5190,253390,0,0,0,0,5,0,-3,0,0,136,4,0,95
7868,192172,0,0,0,0,5,0,-4,0,0,147,4,0,91
10752,232959,0,0,0,0,0,0,-7,1,0,97,4,0,95
10596,187436,0,0,0,0,1,0,-4,1,0,133,4,0,89
11835,270413,0,0,0,0,4,0,-7,0,0,115,4,0,27
3594,179404,0,0,0,0,1,0,-9,1,0,125,4,0,96
11278,199226,0,0,0,0,1,0,-7,1,0,105,4,0,92
12507,228206,0,0,0,0,5,0,-3,0,0,150,4,0,85
7636,189466,0,0,0,0,2,0,-6,1,0,97,4,0,95
12795,203417,0,0,0,0,7,0,-5,0,0,120,4,0,89
6827,244679,0,0,0,0,10,0,-4,0,0,153,4,0,96
10756,417920,0,0,0,0,11,0,-3,0,0,96,4,0,94
11826,269554,0,0,0,0,0,0,-5,1,0,135,4,0,89
1134,180000,0,0,0,0,2,0,-4,1,0,100,4,0,94
7911,238614,0,0,0,0,7,0,-8,1,0,154,4,0,94
12977,218146,0,0,0,0,5,0,-6,0,0,159,4,0,93
9302,190931,0,0,0,0,11,0,-5,1,0,124,4,0,62
4794,190946,0,0,0,0,5,0,-2,1,0,82,4,0,92
8861,187125,0,0,0,0,8,0,-3,1,0,95,4,0,92
10596,187436,0,0,0,0,1,0,-4,1,0,133,4,0,89
8436,171692,0,0,0,0,11,0,-1,1,0,86,5,0,77
7138,239999,0,0,0,0,4,0,-5,0,0,140,4,0,83
11564,184019,0,0,0,0,0,0,-6,1,0,104,4,0,71
956,190466,0,0,0,0,10,0,-4,0,0,164,4,0,78
9456,134106,0,0,0,0,11,0,-3,0,0,150,4,0,77
3645,196400,0,0,0,0,4,0,-6,0,0,120,4,0,97
1753,343446,0,0,0,0,7,0,-11,1,0,126,4,0,75
10228,230713,0,0,0,0,11,0,-5,0,0,127,4,0,64
9370,209273,0,0,0,0,3,0,-7,1,0,88,4,0,87
7868,192172,0,0,0,0,5,0,-4,0,0,147,4,0,91
1238,229320,0,0,0,0,0,0,-10,0,0,98,4,0,44
8362,129039,0,0,0,0,4,0,-6,1,0,92,4,0,84
11278,199226,0,0,0,0,1,0,-7,1,0,105,4,0,92
6348,190000,0,0,0,0,10,0,-3,1,0,94,4,0,90
4628,220850,0,0,0,0,5,0,-5,1,0,129,4,0,86
10163,172173,0,0,0,0,7,0,-4,0,0,150,4,0,75
3017,188962,0,0,0,0,6,0,-7,0,0,98,4,0,64
6758,205463,0,0,0,0,9,0,-6,0,0,172,4,0,87
8861,187125,0,0,0,0,8,0,-3,1,0,95,4,0,92
3360,238173,0,0,0,0,0,0,-6,1,0,118,4,0,94
4559,214289,0,0,0,0,5,0,-2,1,0,100,4,0,100
12733,274693,0,0,0,0,5,0,-6,1,0,147,4,0,83
1556,199300,0,0,0,0,2,0,-4,1,0,98,4,0,75
7107,238528,0,0,0,0,11,0,-4,1,0,88,4,0,77
6239,247976,0,0,0,0,8,0,-6,1,0,121,4,0,62
8012,178099,0,0,0,0,6,0,-3,0,0,165,4,0,84
71,156695,0,0,0,0,7,0,-3,1,0,129,4,0,77
7749,175200,0,0,0,0,2,0,-5,1,0,104,4,0,75
2762,137045,0,0,0,0,1,0,-6,0,0,102,4,0,79
12612,198933,0,0,0,0,7,0,-1,0,0,182,4,0,90
613,227476,0,0,0,0,1,0,-3,1,0,183,4,0,90
8689,215116,0,0,0,0,0,0,-7,1,0,139,4,0,73
2486,226626,0,0,0,0,8,0,-2,0,0,130,4,0,88
7969,165000,0,0,0,0,11,0,-7,1,0,80,4,0,16
7627,195501,0,0,0,0,3,0,-5,1,0,179,4,0,60
11965,204664,0,0,0,0,4,0,-5,0,0,143,4,0,92
7047,180983,0,0,0,0,1,0,-7,1,0,122,4,0,77
2474,254383,0,0,0,0,9,0,-3,0,0,100,4,0,92
7367,192040,0,0,0,0,11,0,-14,0,0,69,4,0,61
8903,121346,0,0,0,0,10,0,-8,0,0,128,4,0,87
5536,184560,0,0,0,0,6,0,-5,1,0,125,4,0,97
865,217822,0,0,0,0,0,0,-3,1,0,102,4,0,95
961,177973,0,0,0,0,8,0,-5,1,0,137,4,0,72
3930,216000,0,0,0,0,1,0,-6,1,0,127,4,0,66
5201,127946,0,0,0,0,2,0,-8,1,0,104,4,0,99
10627,163850,0,0,0,0,0,0,-1,1,0,124,4,0,80
9476,181846,0,0,0,0,6,0,-5,0,0,167,4,0,82
8753,213309,0,0,0,0,11,0,-5,1,0,123,4,0,98
8723,240341,0,0,0,0,9,0,-11,1,0,192,4,0,82
6855,210367,0,0,0,0,6,0,-6,0,0,97,4,0,94
10718,212500,0,0,0,0,1,0,-4,0,0,95,4,0,98
8292,188272,0,0,0,0,4,0,-6,0,0,127,4,0,74
9503,198946,0,0,0,0,10,0,-5,0,0,95,4,0,80
1491,207692,0,0,0,0,4,0,-5,0,0,103,4,0,70
1092,139293,0,0,0,0,5,0,-5,0,0,111,4,0,71
12845,217652,0,0,0,0,6,0,-5,1,0,109,4,0,74
3687,185104,0,0,0,0,2,0,-3,0,0,103,4,0,82
7534,228706,0,0,0,0,7,0,-4,1,0,114,4,0,73
12613,183356,0,0,0,0,7,0,-4,0,0,99,4,0,53
4836,198196,0,0,0,0,4,0,-5,1,0,125,4,0,70
10217,166722,0,0,0,0,7,0,-6,1,0,117,4,0,66
5309,224733,0,0,0,0,6,0,-8,0,0,123,4,0,72
5741,176000,0,0,0,0,11,0,-3,0,0,105,4,0,75
6891,193700,0,0,0,0,6,0,-4,1,0,128,4,0,77
6059,202772,0,0,0,0,9,0,-4,0,0,98,4,0,74
2242,211293,0,0,0,0,4,0,-7,0,0,99,4,0,67
627,172454,0,0,0,0,11,0,-4,0,0,118,4,0,80
3481,215151,0,0,0,0,11,0,-4,0,0,130,4,0,83
2861,170160,0,0,0,0,5,0,-6,1,0,97,4,0,84
865,217822,0,0,0,0,0,0,-3,1,0,102,4,0,95
2521,157175,0,0,0,0,11,0,-5,0,0,179,4,0,79
11552,173333,0,0,0,0,3,0,-7,0,0,122,4,0,57
11676,213381,0,0,0,0,7,0,-7,0,0,118,4,0,70
10644,179423,0,0,0,0,3,0,-8,1,0,75,4,0,71
5190,253390,0,0,0,0,5,0,-3,0,0,136,4,0,95
6880,210685,0,0,0,0,6,0,-3,1,0,115,4,0,74
11489,205140,0,0,0,0,7,0,-7,0,0,121,4,0,75
5514,232853,0,0,0,0,1,0,-4,0,0,88,4,0,68
5806,250984,0,0,0,0,1,0,-3,1,0,109,4,0,56
8012,178099,0,0,0,0,6,0,-3,0,0,165,4,0,84
9908,197777,0,0,0,0,6,0,-5,0,0,107,4,0,58
13042,246818,0,0,0,0,10,0,-5,0,0,115,4,0,69
897,207208,0,0,0,0,11,0,-3,0,0,105,4,0,62
8369,216689,0,0,0,0,1,0,-7,0,0,133,5,0,77
5420,260233,0,0,0,0,9,0,-3,1,0,126,4,0,86
7449,200214,0,0,0,0,4,0,-7,0,0,100,4,0,52
8982,223583,0,0,0,0,0,0,-6,0,0,91,4,0,85
10055,255608,0,0,0,0,9,0,-3,0,0,108,4,0,70
12810,203972,0,0,0,0,0,0,-5,0,0,81,4,0,72
7793,260000,0,0,0,0,0,0,-4,1,0,135,5,0,94
5912,187380,0,0,0,0,5,0,-8,0,0,99,4,0,52
2527,209355,0,0,0,0,4,0,-3,0,0,139,4,0,84
11809,218173,0,0,0,0,8,0,-4,0,0,189,4,0,52
6060,197972,0,0,0,0,9,0,-5,1,0,98,4,0,9
1848,200346,0,0,0,0,1,0,-3,0,0,109,4,0,85
5027,241024,0,0,0,0,0,0,-3,1,0,203,4,0,24
7067,197663,0,0,0,0,8,0,-5,1,0,106,4,0,32
6302,235946,0,0,0,0,4,0,-5,0,0,92,4,0,49
7923,206806,0,0,0,0,7,0,-2,1,0,94,4,0,59
5501,230000,0,0,0,0,6,0,-6,1,0,94,4,0,59
9269,247266,0,0,0,0,6,0,-8,0,0,103,4,0,57
3037,320266,0,0,0,0,2,0,-8,0,0,99,4,0,76
3786,203066,0,0,0,0,8,0,-8,1,0,94,4,0,60
6697,226240,0,0,0,0,7,0,-10,1,0,99,4,0,53
10046,216000,0,0,0,0,6,0,-10,1,0,120,4,0,56
4180,261133,0,0,0,0,1,0,-8,1,0,99,4,0,70
10346,236800,0,0,0,0,4,0,-6,0,0,94,4,0,70
6328,229933,0,0,0,0,8,0,-4,0,0,90,4,0,72
11192,234000,0,0,0,0,5,0,-4,0,0,125,4,0,68
2600,246053,0,0,0,0,8,0,-5,1,0,117,4,0,64
934,265600,0,0,0,0,7,0,-7,1,0,95,4,0,68
8814,321293,0,0,0,0,9,0,-6,0,0,137,4,0,69
9095,365333,0,0,0,0,6,0,-5,0,0,178,4,0,56
7826,315680,0,0,0,0,11,0,-5,1,0,145,4,0,56
7624,167400,0,0,0,0,2,0,-5,1,0,149,4,0,59
5668,199040,0,0,0,0,9,0,-10,1,0,176,4,0,52
4281,272093,0,0,0,0,5,0,-4,0,0,130,4,0,53
6521,338853,0,0,0,0,11,0,-3,0,0,159,4,0,76
2538,222653,0,0,0,0,2,0,-5,1,0,103,4,0,56
11044,243586,0,0,0,0,7,0,-6,1,0,97,4,0,59
1584,220573,0,0,0,0,0,0,-4,1,0,92,4,0,45
2707,206471,0,0,0,0,8,0,-4,1,0,119,5,0,61
3207,283226,0,0,0,0,1,0,-8,1,0,96,4,0,48
7486,294613,0,0,0,0,10,0,-9,0,0,88,4,0,44
12581,255640,0,0,0,0,4,0,-3,0,0,96,4,0,56
7532,320893,0,0,0,0,8,0,-5,0,0,148,4,0,63
11335,263920,0,0,0,0,11,0,-5,1,0,160,4,0,58
499,272173,0,0,0,0,1,0,-8,1,0,79,1,0,45
10295,236600,0,0,0,0,11,0,-5,1,0,133,4,0,61
9301,214440,0,0,0,0,10,0,-8,0,0,91,4,0,63
4443,264760,0,0,0,0,1,0,-3,1,0,191,4,0,60
11181,290426,0,0,0,0,4,0,-2,0,0,87,4,0,69
8700,111400,0,0,0,0,4,0,-4,1,0,89,4,0,45
7352,233706,0,0,0,0,1,0,-5,1,0,75,4,0,54
4200,158466,0,0,0,0,11,0,-8,0,0,136,4,0,65
6904,334413,0,0,0,0,2,0,-7,1,0,92,4,0,56
12369,238840,0,0,0,0,7,0,-6,1,0,86,4,0,56
9219,261399,0,0,0,0,11,0,-5,0,0,95,4,0,51
12155,200840,0,0,0,0,3,0,-7,0,0,95,4,0,56
11925,179160,0,0,0,0,7,0,-13,1,0,102,4,0,62
4600,206400,0,0,0,0,9,0,-4,1,0,99,4,0,73
12290,260026,0,0,0,0,8,0,-7,1,0,96,4,0,52
10348,271053,0,0,0,0,6,0,-7,0,0,143,4,0,60
10033,240026,0,0,0,0,5,0,-7,0,0,166,3,0,67
1797,166253,0,0,0,0,0,0,-5,1,0,169,4,0,45
5269,282093,0,0,0,0,7,0,-9,1,0,83,4,0,54
6037,205120,0,0,0,0,8,0,-4,1,0,150,4,0,63
12454,272346,0,0,0,0,1,0,-2,1,0,165,4,0,59
3154,266066,0,0,0,0,1,0,-4,1,0,91,4,0,70
9985,212146,0,0,0,0,2,0,-6,0,0,145,4,0,52
3678,296800,0,0,0,0,4,0,-15,0,0,103,4,0,79
4945,391376,0,0,0,0,2,0,-9,1,0,147,4,0,83
4617,160133,0,0,0,0,0,0,-7,1,0,116,4,0,39
3938,137786,0,0,0,0,0,0,-6,1,0,132,4,0,18
10246,172333,0,0,0,0,10,0,-11,1,0,111,4,0,72
7456,244026,0,0,0,0,6,0,-14,0,0,92,4,0,75
7114,164813,0,0,0,0,9,0,-10,1,0,105,4,0,71
4197,270773,0,0,0,0,1,0,-8,0,0,118,4,0,39
1807,159333,0,0,0,0,1,0,-10,0,0,112,4,0,60
4285,218400,0,0,0,0,5,0,-12,1,0,135,4,0,30
225,252239,0,0,0,0,11,0,-17,0,0,123,4,0,77
607,516893,0,0,0,0,4,0,-11,0,0,138,4,0,69
3972,256000,0,0,0,0,5,0,-13,1,0,84,4,0,73
6895,350266,0,0,0,0,2,0,-10,1,0,129,4,0,72
5621,205613,0,0,0,0,8,0,-10,1,0,86,4,0,71
5995,241013,0,0,0,0,3,0,-6,1,0,93,4,0,59
2255,318333,0,0,0,0,10,0,-10,1,0,123,4,0,58
3876,156426,0,0,0,0,0,0,-12,1,0,110,4,0,69
12426,200160,0,0,0,0,0,0,-9,1,0,151,4,0,75
12767,258411,0,0,0,0,0,0,-8,1,0,106,4,0,74
5135,178560,0,0,0,0,7,0,-8,0,0,120,4,0,18
11990,171666,0,0,0,0,6,0,-10,0,0,128,4,0,60
3802,200579,0,0,0,0,5,0,-14,1,0,76,4,0,72
2327,277240,0,0,0,0,5,0,-5,0,0,128,4,0,61
4245,268333,0,0,0,0,11,0,-10,1,0,100,4,0,71
456,240800,0,0,0,0,8,0,-6,1,0,113,4,0,78
10593,161866,0,0,0,0,7,0,-11,1,0,163,4,0,52
6201,199493,0,0,0,0,7,0,-22,0,0,159,4,0,77
10528,195000,0,0,0,0,1,0,-7,1,0,132,4,0,58
10516,264200,0,0,0,0,11,0,-8,0,0,167,4,0,62
11522,284960,0,0,0,0,2,0,-11,1,0,80,4,0,54
6837,154186,0,0,0,0,2,0,-13,1,0,96,4,0,8
8851,280080,0,0,0,0,0,0,-9,0,0,79,4,0,55
1297,134800,0,0,0,0,4,0,-9,1,0,85,4,0,67
11923,232133,0,0,0,0,9,0,-8,1,0,145,4,0,67
1923,284560,0,0,0,0,11,0,-6,1,0,98,4,0,53
2176,241600,0,0,0,0,9,0,-6,1,0,98,4,0,55
85,283493,0,0,0,0,10,0,-19,1,0,120,4,0,55
11162,192053,0,0,0,0,7,0,-7,1,0,171,3,0,70
2586,241306,0,0,0,0,1,0,-5,0,0,148,4,0,75
5394,295000,0,0,0,0,0,0,-9,1,0,84,4,0,58
9448,223640,0,0,0,0,4,0,-14,0,0,157,4,0,53
2442,264200,0,0,0,0,0,0,-13,1,0,136,4,0,48
10996,187373,0,0,0,0,10,0,-11,1,0,88,4,0,53
11155,147466,0,0,0,0,9,0,-11,1,0,92,4,0,50
4694,225400,0,0,0,0,11,0,-7,1,0,184,3,0,53
12259,211666,0,0,0,0,10,0,-13,1,0,90,4,0,53
1432,189506,0,0,0,0,4,0,-8,1,0,136,4,0,49
6703,272333,0,0,0,0,4,0,-13,1,0,93,4,0,45
6459,369600,0,0,0,0,0,0,-6,1,0,95,4,0,72
1940,238573,0,0,0,0,4,0,-15,1,0,74,4,0,67
5086,332960,0,0,0,0,7,0,-16,0,0,124,4,0,64
12440,179520,0,0,0,0,9,0,-8,1,0,133,4,0,49
8938,288160,0,0,0,0,1,0,-8,1,0,181,4,0,70
5767,231000,0,0,0,0,5,0,-14,1,0,109,4,0,63
5121,295000,0,0,0,0,6,0,-7,1,0,176,4,0,43
73,234213,0,0,0,0,0,0,-5,1,0,127,4,0,36
9481,187733,0,0,0,0,11,0,-3,1,0,124,4,0,47
6612,256026,0,0,0,0,0,0,-12,1,0,122,4,0,55
7381,263666,0,0,0,0,0,0,-13,1,0,142,4,0,46
5318,214733,0,0,0,0,0,0,-7,1,0,169,3,0,53
3017,188962,0,0,0,0,6,0,-7,0,0,98,4,0,64
10927,186046,0,0,0,0,0,0,-3,1,0,177,4,0,70
4446,217284,0,0,0,0,0,0,-8,1,0,115,4,0,66
7238,280841,0,0,0,0,9,0,-7,1,0,89,4,0,51
1108,226222,0,0,0,0,2,0,-9,1,0,99,4,0,65
3965,199635,0,0,0,0,6,0,-6,1,0,125,4,0,76
11113,184666,0,0,0,0,2,0,-8,1,0,90,4,0,65
2448,216266,0,0,0,0,1,0,-9,1,0,135,4,0,71
6245,253330,0,0,0,0,0,0,-7,1,0,93,4,0,62
5286,206727,0,0,0,0,10,0,-4,1,0,82,4,0,66
10646,196124,0,0,0,0,11,0,-6,1,0,160,4,0,59
5368,217136,0,0,0,0,1,0,-3,1,0,101,4,0,65
3929,155351,0,0,0,0,1,0,-8,1,0,110,4,0,75
6901,164640,0,0,0,0,1,0,-5,1,0,96,4,0,85
8981,181974,0,0,0,0,5,0,-7,0,0,120,5,0,67
12036,213787,0,0,0,0,1,0,-5,1,0,128,4,0,38
5487,189000,0,0,0,0,8,0,-4,1,0,103,4,0,81
1251,192835,0,0,0,0,8,0,-6,1,0,121,4,0,62
5860,238991,0,0,0,0,9,0,-4,0,0,110,4,0,70
5859,254556,0,0,0,0,1,0,-6,0,0,144,4,0,73
5339,263707,0,0,0,0,11,0,-6,0,0,124,4,0,58
3034,215909,0,0,0,0,8,0,-5,0,0,100,4,0,61
6428,223792,0,0,0,0,7,0,-8,0,0,118,4,0,60
11439,180005,0,0,0,0,2,0,-9,1,0,120,4,0,66
64,156213,0,0,0,0,8,0,-8,1,0,122,4,0,69
1248,222865,0,0,0,0,9,0,-2,1,0,113,4,0,80
2874,194988,0,0,0,0,3,0,-6,1,0,106,4,0,68
7965,208485,0,0,0,0,5,0,-6,1,0,91,4,0,75
1473,163216,0,0,0,0,1,0,-4,1,0,121,4,0,86
10299,189786,0,0,0,0,2,0,-6,1,0,100,4,0,71
3709,174400,0,0,0,0,5,0,-8,0,0,149,4,0,62
8411,188857,0,0,0,0,0,0,-8,1,0,105,4,0,61
12850,169973,0,0,0,0,9,0,-8,1,0,103,4,0,76
8486,255397,0,0,0,0,5,0,-4,1,0,111,4,0,70
6702,204375,0,0,0,0,6,0,-6,0,0,175,4,0,58
3139,187640,0,0,0,0,0,0,-5,1,0,100,4,0,58
6386,215445,0,0,0,0,2,0,-11,0,0,107,4,0,65
12020,217800,0,0,0,0,11,0,-5,1,0,100,4,0,63
7152,206373,0,0,0,0,11,0,-7,0,0,95,4,0,24
2697,182373,0,0,0,0,6,0,-2,0,0,103,4,0,63
2888,218853,0,0,0,0,6,0,-5,0,0,142,4,0,61
6732,201707,0,0,0,0,6,0,-5,1,0,143,4,0,89
1239,193761,0,0,0,0,6,0,-9,0,0,109,4,0,68
5173,156000,0,0,0,0,6,0,-6,0,0,77,4,0,67
8034,191885,0,0,0,0,5,0,-6,1,0,79,4,0,64
3781,219118,0,0,0,0,0,0,-7,1,0,92,4,0,60
1472,192999,0,0,0,0,2,0,-4,0,0,91,4,0,55
9962,202886,0,0,0,0,6,0,-6,1,0,97,4,0,24
9801,195921,0,0,0,0,5,0,-9,0,0,196,4,0,34
9493,207142,0,0,0,0,11,0,-4,0,0,78,4,0,23
10499,226981,0,0,0,0,0,0,-7,0,0,105,4,0,40
10863,194264,0,0,0,0,10,0,-7,1,0,170,4,0,56
12691,160285,0,0,0,0,5,0,-4,0,0,139,4,0,61
5485,173925,0,0,0,0,7,0,-8,1,0,101,4,0,64
4359,165618,0,0,0,0,6,0,-7,0,0,101,4,0,71
306,183994,0,0,0,0,0,0,-7,1,0,120,4,0,62
12031,211392,0,0,0,0,9,0,-6,1,0,132,4,0,53
8741,219933,0,0,0,0,6,0,-9,0,0,113,4,0,68
7925,192293,0,0,0,0,7,0,-10,1,0,92,4,0,70
9148,242034,0,0,0,0,0,0,-3,1,0,105,4,0,71
12203,217720,0,0,0,0,11,0,-6,1,0,95,4,0,62
1616,188360,0,0,0,0,7,0,-6,0,0,152,5,0,66
5874,211304,0,0,0,0,7,0,-4,1,0,92,4,0,67
11771,152792,0,0,0,0,1,0,-5,0,0,113,4,0,53
1077,174308,0,0,0,0,9,0,-6,1,0,86,5,0,53
7927,202173,0,0,0,0,10,0,-6,1,0,91,4,0,60
4343,248003,0,0,0,0,6,0,-6,1,0,197,4,0,16
788,202694,0,0,0,0,5,0,-7,0,0,106,4,0,56
